id,nom_carre.x,nom_carre_fnat.x,commune.x,site.x,etude.x,insee.x,departement.x,altitude.x,area.x,perimeter.x,alea.x,SpHO31S,SpHO32S,SpHO36S,SpHO11S,SpHO12S,SpHO34S,SpHO42S,SpHO211S,SpHO51S,SpHO43S,SpHO222S,SpHO41S,SpHO221S,SpHO45S,SpHO46S,SpHO21S,SpHO22S,SpHO1S,SpHO2S,SpHO3S,SpHO4S,SpHO5S,SpHO11M,SpHO12M,SpHO31M,SpHO32M,SpHO34M,SpHO36M,SpHO42M,SpHO211M,SpHO222M,SpHO43M,SpHO45M,SpHO46M,SpHO51M,SpHO221M,SpHO41M,SpHO44M,SpHO0M,SpHO21M,SpHO22M,SpHO1M,SpHO2M,SpHO3M,SpHO4M,SpHO5M,SpHC111M,SpHC112M,SpHC121M,SpHC122M,SpHC123M,SpHC124M,SpHC131M,SpHC133M,SpHC141M,SpHC142M,SpHC211M,SpHC213M,SpHC221M,SpHC222M,SpHC223M,SpHC231M,SpHC242M,SpHC243M,SpHC311M,SpHC312M,SpHC313M,SpHC321M,SpHC322M,SpHC323M,SpHC324M,SpHC331M,SpHC332M,SpHC333M,SpHC411M,SpHC421M,SpHC423M,SpHC511M,SpHC512M,SpHC521M,SpHC111L,SpHC112L,SpHC121L,SpHC122L,SpHC123L,SpHC124L,SpHC131L,SpHC132L,SpHC133L,SpHC141L,SpHC142L,SpHC211L,SpHC213L,SpHC221L,SpHC222L,SpHC223L,SpHC231L,SpHC241L,SpHC242L,SpHC243L,SpHC311L,SpHC312L,SpHC313L,SpHC321L,SpHC322L,SpHC323L,SpHC324L,SpHC331L,SpHC332L,SpHC333L,SpHC411L,SpHC412L,SpHC421L,SpHC422L,SpHC423L,SpHC511L,SpHC512L,SpHC521L,SpHC522L,SpHC523L,SpAltiS,SpAltiM,SpAltiL,SpBioc01,SpBioc02,SpBioc03,SpBioc04,SpBioc05,SpBioc06,SpBioc07,SpBioc08,SpBioc09,SpBioc10,SpBioc11,SpBioc12,SpBioc13,SpBioc14,SpBioc15,SpBioc16,SpBioc17,SpBioc18,SpBioc19,SpALAN_M,SpALAN_L,Group.1.x,Group.2.x,nom_carre.y,nom_carre_fnat.y,commune.y,site.y,etude.y,insee.y,departement.y,altitude.y,area.y,perimeter.y,alea.y,SpWS_S,SpWS_M,SpWS_L,SpWC_S,SpWC_M,SpWC_L,Group.1.y,Group.2.y,Group.1,Group.2
141,Carré EPS N°720799,Carré EPS N°0799,"","",STOC_EPS,0,72,74,4000000,8000,0.135667997,0,0,0,0.6,0.173333333333333,0,0.146666666666667,0.08,0,0,0,0,0,0,0,0.08,0,0.773333333333333,0.08,0,0.146666666666667,0,0.433473657354254,0.179614746778926,0.0551090700344432,0.000127567291746396,0,0,0.0372496491899477,0.292894501849726,0,0.00153080750095675,0,0,0,0,0,0,0,0.292894501849726,0,0.61308840413318,0.292894501849726,0.0552366373261896,0.0387804566909045,0,0,0,0,0,0,0,0,0,0,0,0.574351891921014,0,0,0,0,0.409279751164196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615704325953313,0,0,0,0,0,0,0,0,0,0.53090536336515,0,0,0,0,0.382887015814817,0,0.0199384549530973,0.0179054283734197,0.0213158134936279,0.00452252382373312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8000030517578,76.017518092246,77.9620190657525,11.5891250520945,8.43075010180473,38.22602619037,511.49709888055,22.2950000762939,0.240000009536743,22.0550000667572,6.43016672134399,18.0766668319702,18.0766668319702,5.65466664234797,714,76,41,19.1011352916406,221,135,135,213,0.210938155651093,0.318387067464531,-0.086067826,47.96399162,Carré EPS N°720799,Carré EPS N°0799,"","",STOC_EPS,0,72,74,4000000,8000,0.135667997,0,0,0,0,0,19754.8395648132,469744.577248191,6767122.48382865,469744.577248191,6767122.48382865
142,Carré EPS N°590121,Carré EPS N°0121,"","",STOC_EPS,0,59,3,4000000,8000,0.706550601,0,0,0,0.230769230769231,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.249777098458795,0.613425041396001,0.00547700929817858,0.00751496624633805,0.000254744618519934,0.000509489237039868,0.0317157050057318,0.0755317793911604,0.00216532925741944,0.00484014775187874,0,0,0.00878868933893772,0,0,0,0,0.0755317793911604,0.00216532925741944,0.863202139854796,0.0776971086485798,0.0137562094000764,0.0365558527576105,0.00878868933893772,0,0,0,0,0,0,0,0,0,0,0.983631643074045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191607210271453,0,0,0,0,0,0,0,0,0,0.959581777958862,0,0,0,0,0,0,0.00488914409769156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60000002384186,2.62949640920265,6.03657744114644,10.3582083427658,6.77008325979114,33.4738364223191,501.628744800128,20.4209995269775,0.195999994874001,20.2249995321035,11.3309998512268,6.49800006051858,16.584666411082,4.39416672537724,657,73,41,18.5957392149153,208,133,168,158,0.609966695308685,0.841117970787961,2.295339894,50.91705654,Carré EPS N°590121,Carré EPS N°0121,"","",STOC_EPS,0,59,3,4000000,8000,0.706550601,0,0,0.0129197472452767,0,528.794562546233,73511.8648582162,650344.070424085,7091439.19165987,650344.070424085,7091439.19165987
143,Carré EPS N°851489,Carré EPS N°1489,"","",STOC_EPS,0,85,7,4000000,8000,0.343454892,0,0,0,0,0.0375,0,0,0.9625,0,0,0,0,0,0,0,0.9625,0,0.0375,0.9625,0,0,0,0.0188463007767732,0.265885648796638,0.000127339870113332,0,0,0.000127339870113332,0.0408760983063797,0.671845154717942,0,0.00229211766203999,0,0,0,0,0,0,0,0.671845154717942,0,0.284731949573411,0.671845154717942,0.000254679740226665,0.0431682159684197,0,0,0,0,0,0,0,0,0,0,0,0.037633490218653,0,0,0,0,0.821647273799521,0.124350879064571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074543550169778,0,0,0,0,0,0,0,0,0,0.382374224949343,0,0,0,0,0.260063489929283,0,0.033199020028474,0.00857480538574145,0,0.0813260724706054,0.00907127848517959,0,0,0,0,0.0116735740600518,0,0,0.0119036300277674,0,0,0,0.0221170487049231,0,0,0,0,0.0887849488722074,1.83000004291534,2.13985714742116,11.0394572084844,12.6191665430864,7.34588875373205,35.1321030755612,503.762048108912,23.0186672210693,2.10933327674866,20.9093339443207,10.0177776416143,18.764666557312,18.772221883138,6.5537778933843,745,89,36,31.0669127399186,257,112,135,239,0.29104009270668,0.242779831105594,-1.474964143,46.4139356,Carré EPS N°851489,Carré EPS N°1489,"","",STOC_EPS,0,85,7,4000000,8000,0.343454892,0,0,0,0,1049.39975543339,34258.0776169874,356458.407669471,6600179.34026791,356458.407669471,6600179.34026791
144,CARRE N°710893,Carré EPS N°0893,Montret,les Vignolles,STOC_EPS,71319,71,203,4000000,8000,0.917887256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.152730049637266,0.466717576683212,0.193839887997964,0.0169275805014637,0.00101820033091511,0,0.0225276823214968,0.119638538882525,0.000636375206821942,0,0,0,0.0259641084383352,0,0,0,0,0.119638538882525,0.000636375206821942,0.619447626320479,0.120274914089347,0.211785668830342,0.0225276823214968,0.0259641084383352,0,0,0,0,0,0,0,0,0,0,0.440084779082456,0,0,0,0,0,0.335164024470118,0.19619110369667,0.0121917358247946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213390304252131,0,0,0,0,0,0,0,0,0,0.211644203830927,0,0,0,0,0.149266510826923,0,0.383657315787537,0.0395537959318023,0.174454775159227,0,0,0,0,0,0.00319439485087538,0,0,0,0,0,0,0,0,0,0.000521616271116475,0,0,0,206.800003051758,205.519149672055,201.429928419447,11.0692084028075,8.81725005432963,33.3645530585879,651.784784283395,23.3699989318848,-3.05699992179871,26.4269988536835,11.2208333015442,4.60300008455912,19.160666624705,3.12616671870152,931,95,58,14.2579453701344,266,199,220,218,0.220218524336815,0.218427469061231,5.097410895,46.69643297,CARRE N°710893,Carré EPS N°0893,Montret,les Vignolles,STOC_EPS,71319,71,203,4000000,8000,0.917887256,0,0,0.00982249281407993,0,0,17216.1467885934,860251.612766097,6623943.8246816,860251.612766097,6623943.8246816
145,Carré EPS N°351215,Carré EPS N°1215,"","",STOC_EPS,0,35,91,4000000,8000,0.25233585,0.578947368421053,0.421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0750222901541205,0.07706024710228,0.429117309896829,0.130811361609986,0,0,0.0546427206725258,0.118710992230289,0.0019105846388995,0.00394854158705897,0,0,0.108775952108012,0,0,0,0,0.118710992230289,0.0019105846388995,0.1520825372564,0.120621576869189,0.559928671506814,0.0585912622595848,0.108775952108012,0,0,0,0,0,0,0,0,0,0,0.0285249965261808,0,0,0,0,0,0.457495692090812,0,0.497610954466555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749491118600945,0.0122038166046599,0,0,0,0,0,0,0,0,0.178067884681729,0,0,0,0,0.12486602897978,0,0.406252915657003,0.0144467362221393,0.13672758929289,0,0.00334505462465016,0,0.0170235253876672,0,0.0104234083452682,0,0,0,0,0,0,0,0,0,0.00532557142754603,0,0,0,92.8000030517578,93.352857208252,72.1365203856056,11.7579165920615,7.8889998147885,37.7121262548326,484.859930801015,21.8640003204346,0.944999992847443,20.9190003275871,9.28683332602183,17.8428332010905,17.8428332010905,6.1203332444032,765,89,45,21.482024408195,244,141,141,218,0.906518518924713,0.456578238038999,-1.830106055,47.98687208,Carré EPS N°351215,Carré EPS N°1215,"","",STOC_EPS,0,35,91,4000000,8000,0.25233585,0,0.151658794815922,0.0101955401606564,0,0,52162.8531757232,339908.100878404,6776181.67562319,339908.100878404,6776181.67562319
146,Carré EPS N°181675,Carré EPS N°1675,"","",STOC_EPS,0,18,196,4000000,8000,0.936007082,0.64,0.133333333333333,0.08,0,0.146666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.146666666666667,0,0.853333333333333,0,0,0.00153002677546857,0.262527094224149,0.300140252454418,0.0172128012240214,0.00280504908835905,0.0118577075098814,0.0553359683794466,0.348591100344256,0,0,0,0,0,0,0,0,0,0.348591100344256,0,0.264057120999618,0.348591100344256,0.33201581027668,0.0553359683794466,0,0,0,0,0,0,0,0,0,0,0,0.00272098514359541,0,0,0,0,0.551133066017132,0,0,0.429777591932469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226719478879963,0,0,0,0,0.640016560337992,0,0.0289443971202948,0.0300974519236573,0.0442442921821256,0,0.0136094626388555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.899993896484,204.722694992174,215.00723886087,11.1749166597923,8.90933347741763,36.4345205991086,581.974726904504,22.9610004425049,-1.49199998378754,24.4530004262924,16.9039999643962,5.2841666440169,18.5168334643046,4.20816669861476,704,73,45,13.6780786882296,195,147,185,160,0.134348809719086,0.253782736462061,2.377041576,46.65779517,Carré EPS N°181675,Carré EPS N°1675,"","",STOC_EPS,0,18,196,4000000,8000,0.936007082,0,0,0.00266913693933036,0,1190.59323249684,38626.0485723476,652364.22144366,6617712.20165572,652364.22144366,6617712.20165572
147,CARRE N°690547,Carré EPS N°0547,Lyon,Monplaisir,STOC_EPS,69123,69,179,4000000,8000,0.608371868,0,0,0,0,0,0,0.2,0,0,0.7625,0,0.0375,0,0,0,0,0,0,0,0,1,0,0.0124761298535964,0.00929344366645449,0,0.0011457670273711,0,0,0.184213876511776,0,0,0.739656269891789,0,0,0,0.000127307447485678,0.0505410566518141,0.00254614894971356,0,0,0.000127307447485678,0.0217695735200509,0.000127307447485678,0.0011457670273711,0.976957352005092,0,0,0.983631643095142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107423442306762,0.403949779894598,0.306729819524565,0.0230345342548544,0.0259196196715247,0,0,0,0,0.0267687973792133,0.0389263214575629,0,0,0,0,0,0.000656716692545886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050222611901936,0,0,0,0,172.589996337891,173.529352311608,181.649643476645,12.2181249633431,8.68375003834566,32.3164384496297,662.574261772211,25.0909996032715,-1.77999997138977,26.8709995746613,12.3241667747498,5.56116661429405,20.6659998893738,4.36299998561541,832,94,51,21.3858158213467,253,157,209,157,42.7961959838867,52.1283383723668,4.869791224,45.74754319,CARRE N°690547,Carré EPS N°0547,Lyon,Monplaisir,STOC_EPS,69123,69,179,4000000,8000,0.608371868,0,0,0.0460844107756802,0,0,5319.55296981808,845358.936391831,6518159.50296086,845358.936391831,6518159.50296086
148,CARRE N°390624,Carré EPS N°0624,Domblans,Bois de la Muyre,STOC_EPS,39199,39,276,4000000,8000,0.239000232,0,0.974358974358974,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0.974358974358974,0,0,0.0786259541984733,0.0535623409669211,0.621246819338422,0.153689567430025,0.000254452926208651,0.000763358778625954,0.000763358778625954,0.0910941475826972,0,0,0,0,0,0,0,0,0,0.0910941475826972,0,0.132188295165394,0.0910941475826972,0.775954198473283,0.000763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101637949244288,0.0722761972010028,0,0.809717496629307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690270082619017,0.00326073949594452,0,0,0,0,0,0,0,0,0.0935660834508902,0,0.0842162598944544,0,0,0.162772155985549,0,0.28684710457428,0.0655713043070057,0.187051427655867,0.00584305644075085,0.0186299950936108,0,0,0,0.00684650792338698,0,0,0,0,0,0,0,0,0,0,0,0,0,284.899993896484,281.47357068743,300.340590924588,11.0149167353908,8.45900011559328,32.7284694265329,656.173754573561,23.1149997711182,-2.73099994659424,25.8459997177124,11.2330000003179,4.50583326816559,19.1031668980916,2.9881666402022,1163,113,76,12.7442755915069,329,259,268,281,0.172702297568321,0.842074562744405,5.570972453,46.73802724,CARRE N°390624,Carré EPS N°0624,Domblans,Bois de la Muyre,STOC_EPS,39199,39,276,4000000,8000,0.239000232,0,0,0,0,0,56076.7999527928,896271.853142554,6629630.39962662,896271.853142554,6629630.39962662
149,CARRE N°710458,Carré EPS N°0458,Dampierre-en-Bresse,Siceigne,STOC_EPS,71168,71,188,4000000,8000,0.319354821,0,0,0,0.736842105263158,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.333460705642593,0.542351292828939,0.000127372309259967,0,0,0,0.0131193478537766,0.102916825882053,0.000636861546299835,0.00433065851483887,0,0,0.00305693542223921,0,0,0,0,0.102916825882053,0.000636861546299835,0.875811998471532,0.103553687428353,0.000127372309259967,0.0174500063686155,0.00305693542223921,0,0,0,0,0,0,0,0,0,0,0.786369079757363,0,0,0,0,0.0319161191409596,0.165346444184414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264989020303562,0,0,0,0,0,0,0,0,0,0.320790327919051,0,0,0,0,0.187001521357739,0,0.286069181713056,0.0382993318824815,0.111998032526119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129743456544661,0,0,0,193.100006103516,191.087222629123,194.451049458517,11.0483749893804,8.87391642977794,33.641355157106,651.884760556459,23.3379993438721,-3.03999996185303,26.3779993057251,11.1806666851044,4.58533330758413,19.1324998537699,3.10149998962879,918,96,57,14.4995017186753,260,196,218,215,0.208598181605339,0.370008577524269,5.209591735,46.83770745,CARRE N°710458,Carré EPS N°0458,Dampierre-en-Bresse,Siceigne,STOC_EPS,71168,71,188,4000000,8000,0.319354821,0,0.0101255614079326,0.0189559268386305,0,134.780503069063,42023.4259037923,868381.553520852,6639861.64366895,868381.553520852,6639861.64366895
150,Carré EPS N°100833,Carré EPS N°0833,"","",STOC_EPS,0,10,125,4000000,8000,0.820895406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00216450216450216,0.380188439011968,0.543544690603514,0,0.00585688820982939,0,0.00140056022408964,0.00865800865800866,0,0,0,0,0.0581869111280876,0,0,0,0,0.00865800865800866,0,0.382352941176471,0.00865800865800866,0.549401578813344,0.00140056022408964,0.0581869111280876,0,0,0,0,0,0,0,0,0,0,0.363770856357809,0,0,0,0,0,0,0,0.619860786724472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362847773600234,0,0,0,0,0,0,0,0,0.007788475498635,0.24418319560893,0,0,0,0,0.112861004566733,0,0.0302974279970521,0.0146336623437855,0.316202975994517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221380123713679,0,0,0,123.589996337891,123.039499882289,128.866383307165,10.4237083829939,8.59041662265857,34.5176873089561,596.860505461327,22.507999420166,-2.37899994850159,24.8869993686676,4.21783339480559,6.38266672690709,18.0006667772929,3.35049994289875,725,67,49,9.85428303179071,199,156,183,190,0.243969783186913,0.496508275179097,4.291214431,48.27859328,Carré EPS N°100833,Carré EPS N°0833,"","",STOC_EPS,0,10,125,4000000,8000,0.820895406,0,0.0690303625935137,0.230682263633608,0,0,17432.4928919447,795787.694743325,6798367.60606686,795787.694743325,6798367.60606686
151,CARRE N°170134,Carré EPS N°0134,Sainte-Soulle,sainte-soulle,STOC_EPS,17407,17,33,4000000,8000,0.672483338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.178043810494142,0.477075904228222,0,0,0,0.000127356087620988,0.265028018339277,0.0672440142638818,0.000254712175241977,0.000127356087620988,0,0.0120988283239939,0,0,0,0,0,0.0672440142638818,0.000254712175241977,0.655119714722364,0.0674987264391238,0.000127356087620988,0.277254202750892,0,0,0.243296846298493,0,0,0,0,0,0,0,0,0.695459731007525,0,0,0,0,0,0.0448750657752199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845832286385371,0.00325325362840612,0,0,0,0,0,0,0,0,0.762356262449875,0,0,0,0,0.0311770522914789,0,0.0906480678800854,0,0.0116137781952292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3899993896484,24.2751097574721,20.5861722385102,12.6700833241145,8.11199990908305,36.0357159813155,534.770404057597,23.8129997253418,1.30200004577637,22.5109996795654,9.77299992243449,19.2436668078105,19.2634998957316,6.27749999364217,762,92,35,29.7379169998733,261,116,141,234,0.548973441123962,1.21398650972169,-1.018660991,46.19420069,CARRE N°170134,Carré EPS N°0134,Sainte-Soulle,sainte-soulle,STOC_EPS,17407,17,33,4000000,8000,0.672483338,0,0,0,0,0,21297.8119495726,390215.318800153,6573924.67996703,390215.318800153,6573924.67996703
152,Carré EPS N°860010,Carré EPS N°0010,"","",STOC_EPS,0,86,44,4000000,8000,0.595895674,0,0,0,0,0.115384615384615,0.141025641025641,0.397435897435897,0.243589743589744,0,0,0.102564102564103,0,0,0,0,0.243589743589744,0.102564102564103,0.115384615384615,0.346153846153846,0.141025641025641,0.397435897435897,0,0.00458248472505092,0.02520366598778,0.710030549898167,0.0537169042769857,0.0941955193482688,0.00216395112016293,0.0122199592668024,0.0863034623217923,0.0115835030549898,0,0,0,0,0,0,0,0,0.0863034623217923,0.0115835030549898,0.029786150712831,0.0978869653767821,0.860106924643585,0.0122199592668024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209803774425907,0,0,0.773827868667378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155607875212479,0,0,0,0,0,0,0,0,0.0120570788113072,0.307039498924488,0,0.0200526922586472,0,0,0.107334492682093,0,0.153582277865572,0.0218549897663935,0.250380895579242,0.0411736017997841,0.00164695108864021,0.00994046261467299,0.0418188675279879,0,0.0011890466435041,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,43.9073385334701,55.1250163730031,11.7831250367065,8.9905835116903,38.0956915568608,548.617609341977,23.1270008087158,-0.47299998998642,23.6000007987022,6.04983326792717,18.6810000737508,18.6810000737508,5.37599998215834,700,74,42,18.8820581056362,215,133,133,203,0.208680599927902,0.520402437671323,0.004812315,47.11998262,Carré EPS N°860010,Carré EPS N°0010,"","",STOC_EPS,0,86,44,4000000,8000,0.595895674,0,0,0.000115584940526621,0,0,26553.1090341176,472966.140133951,6673163.92378548,472966.140133951,6673163.92378548
153,CARRE N°690783,Carré EPS N°0783,Givors,Drevet,STOC_EPS,69091,69,350,4000000,8000,0.013938784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.127147766323024,0.137329769632175,0.46722667684867,0.00432735140638921,0.000763650248186331,0.000127275041364388,0.0240549828178694,0.238513427516864,0.000509100165457554,0,0,0,0,0,0,0,0,0.238513427516864,0.000509100165457554,0.264477535955199,0.239022527682322,0.47244495354461,0.0240549828178694,0,0,0,0,0,0,0,0,0,0,0,0.262148444633539,0,0,0,0,0.260281027131881,0.0325639959534457,0,0.428638175363316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13098042738391,0.0652667377355136,0.0163490596605625,0,0,0.0121628676116693,0,0,0,0,0.0689287281119282,0,0,0.0169345627744393,0,0.132455748899477,0,0.217079513915758,0.031433625664543,0.23004545484382,0.0167599533696516,0,0,0,0,0.0223409102949782,0,0,0,0,0,0,0,0,0.0228940528174227,0,0,0,0,290.700012207031,301.041286250523,281.597977225546,11.3757082348069,8.67791658143202,33.0448834579397,642.577703691874,23.806999206543,-2.4539999961853,26.2609992027283,11.6381664673487,3.7691666384538,19.5026664733887,3.7691666384538,854,95,51,20.6024577505678,261,164,210,164,0.885931134223938,5.74660209251138,4.759119018,45.56996938,CARRE N°690783,Carré EPS N°0783,Givors,Drevet,STOC_EPS,69091,69,350,4000000,8000,0.013938784,0,0,0.0220149245902564,0,677.122481864246,28482.5762460635,837195.947479598,6498246.82881559,837195.947479598,6498246.82881559
154,Carré EPS N°690297,Carré EPS N°0297,"","",STOC_EPS,0,69,538,4000000,8000,0.55882264,0,0,0,0.675,0,0,0,0.325,0,0,0,0,0,0,0,0.325,0,0.675,0.325,0,0,0,0.110007639419404,0.0483829895594602,0.192895339954164,0.00165520753756048,0.00585688820982939,0.00280112044817927,0.0864527629233512,0.551693404634581,0,0.000254647313470843,0,0,0,0,0,0,0,0.551693404634581,0,0.158390628978864,0.551693404634581,0.203208556149733,0.086707410236822,0,0,0.118909988255847,0,0,0,0,0,0,0,0,0,0,0.356325125743261,0,0,0.344289870850957,0,0,0.1422156612896,0,0,0,0,0,0.0218909969498136,0,0,0,0,0,0,0,0,0,0,0.0662519909591368,0,0,0,0,0,0,0,0,0.00388771279324934,0,0,0.420322667884219,0,0,0.261880187975223,0,0.0727547495082405,0.0303997330257567,0.113673740430797,0,0.00343853562096083,0,0,0,0.0110223248858046,0,0,0,0,0,0,0,0,0,0,0,0,0,583.599975585938,586.273380636311,401.634922063934,10.8996249524256,8.50874986499548,32.8421723950317,637.583000187181,23.2889995574951,-2.61899995803833,25.9079995155335,15.6626663208008,4.52583330869675,18.9380000432332,3.33083331088225,840,88,53,17.5299268528808,242,164,224,171,0.990681707859039,1.10003206192996,4.59532032,45.95141216,Carré EPS N°690297,Carré EPS N°0297,"","",STOC_EPS,0,69,538,4000000,8000,0.55882264,0,0,0.000240805948898299,0,0,41160.1336720112,823567.149119562,6540326.44812443,823567.149119562,6540326.44812443
155,CARRE N°690572,Carré EPS N°0572,Lyon,Confluent Rhône-Saône,STOC_EPS,69123,69,166,4000000,8000,0.818808974,0,0,0,0.0253164556962025,0,0,0,0,0.544303797468355,0.405063291139241,0,0.0253164556962025,0,0,0,0,0,0.0253164556962025,0,0,0.430379746835443,0.544303797468355,0.0147733061640346,0.0452114111054508,0.0194854814060112,0.010952623535405,0.00318390219052471,0.000127356087620988,0.140346408558329,0.0122261844116149,0.000254712175241977,0.310748853795211,0,0.000636780438104941,0.370988283239939,0.0252165053489557,0.00241976566479878,0.043428425878757,0,0.0122261844116149,0.0254712175241977,0.0599847172694855,0.0376974019358125,0.0337493632195619,0.497580234335201,0.370988283239939,0,0.220130422860275,0.186202364566257,0,0.159462333424961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417836522233487,0,0,0.066470276232234,0.444685992331218,0.26564173034912,0.0165300015603419,0.0311347847846598,0,0,0,0,0.0163741421606715,0.0114979940218463,0,0,0,0.00442209211481334,0,0.0202101170054058,0,0.030077560204049,0.0188849261626162,0.00797227498251317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497297511741556,0,0,0,0,163.050003051758,170.887372761747,203.794208438075,11.7157082731525,8.56158332526684,32.4548275976507,647.949044172117,24.3899993896484,-1.99000000953674,26.3799993991852,11.9193332592646,5.21966655055682,19.9370001157125,4.04766657948494,822,91,50,20.9364766497372,248,155,209,156,60.3409309387207,43.3338898597108,4.817604441,45.7307064,CARRE N°690572,Carré EPS N°0572,Lyon,Confluent Rhône-Saône,STOC_EPS,69123,69,166,4000000,8000,0.818808974,0.440428138912257,0.358049366333996,0.0438787286879167,0,0,15270.6495885948,841345.659613751,6516195.52832754,841345.659613751,6516195.52832754
156,Carré EPS N°420938,Carré EPS N°0938,"","",STOC_EPS,0,42,510,4000000,8000,0.52740607,0.0759493670886076,0.924050632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.026098026734564,0.0224061107574793,0.189815404201146,0.30426479949077,0.0389560789306174,0.00063653723742839,0.0427753023551878,0.375047740292807,0,0,0,0,0,0,0,0,0,0.375047740292807,0,0.0485041374920433,0.375047740292807,0.533672819859962,0.0427753023551878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36520916494541,0,0,0,0.403583507310751,0,0,0,0,0.214838970826481,0,0,0,0,0,0,0,0,0,0,0.0285857289704464,0,0,0,0,0,0,0,0,0,0.0549286296042728,0,0,0,0,0.333846213485321,0,0.201522181933071,0.0155453968311168,0.0229809913957612,0.134922348368421,0.145997393920173,0,0.0216665755159808,0,0.023636183059078,0,0,0,0,0,0,0,0,0,0,0,0,0,530.400024414063,519.047122364313,518.192670220764,9.99133336854478,9.44149994229277,36.919799097737,595.843712936904,22.2199993133545,-3.3529999256134,25.5729992389679,14.6618336041768,3.92849997927745,17.5711666742961,3.06216674049695,762,84,40,24.2764073397297,234,133,218,136,0.47039270401001,1.11282230305717,4.166480708,45.47324234,Carré EPS N°420938,Carré EPS N°0938,"","",STOC_EPS,0,42,510,4000000,8000,0.52740607,0,0,0.00148641018386055,0,950.741338367469,67076.2119201211,791138.221638874,6486649.88515725,791138.221638874,6486649.88515725
